tool,parm,label,type,components,default,menu_items
AB::NeonRainbows::1.0,width_adj,Width Adj,Float,1,0.01,0
AB::NeonRainbows::1.0,xform_y_adj,Xform Y Adj,Float,1,0.0,0
AB::NeonRainbows::1.0,domainu1,First U,Float,1,0.0,0
AB::NeonRainbows::1.0,domainu2,Second U,Float,1,1.0,0
AB::NeonRainbows::1.0,sepparm,,Separator,0,,0
AB::NeonRainbows::1.0,radius,Wire Radius,Float,1,0.1,0
AB::NeonRainbows::1.0,div,Divisions,Int,1,4,0
AB::NeonRainbows::1.0,segs,Segments,Int,1,1,0
AB::NeonRainbows::1.0,time_offset,Time Offset,Float,1,0.01,0
AB::NeonRainbows::1.0,prim_color_on,Use Prim Color,Toggle,1,False,0
AB::NoisyGrid::1.0,size,Size,Float,2,10.0;0.0,0
AB::NoisyGrid::1.0,rows,Rows,Int,1,200,0
AB::NoisyGrid::1.0,cols,Columns,Int,1,200,0
AB::NoisyGrid::1.0,freq,Frequency,Float,3,0.5;0.5;0.5,0
AB::NoisyGrid::1.0,offset,Offset,Float,3,0.0;0.0;0.0,0
AB::NoisyGrid::1.0,rough,Roughness,Float,1,0.5,0
AB::NoisyGrid::1.0,maxoctave,Max Octaves,Int,1,8,0
AB::NoisyGrid::1.0,noisetype,Noise Type,String,1,noise,2
AB::NoisyGrid::1.0,amp_mult,Scale Noise,Float,1,2.0,0
AB::NoisyGrid::1.0,type,Add Normals to,Menu,1,1,4
AB::NoisyGrid::1.0,cuspangle,Cusp Angle,Float,1,60.0,0
AB::NoisyGrid::1.0,sepparm,,Separator,0,,0
AB::NoisyGrid::1.0,edge_fall_off,Use Edge Falloff,Toggle,1,True,0
AB::NoisyGrid::1.0,use_abs,Use ABS Values,Toggle,1,True,0
AB::NoisyGrid::1.0,use_fit,Use Fit Range,Toggle,1,True,0
AB::NoisyGrid::1.0,iterations,Blurring Iterations,Int,1,100,0
AB::NoisyGrid::1.0,stepsize,Step Size,Float,1,0.495,0
AB::NoisyGrid::1.0,old_min,Old Min,Float,1,-0.5,0
AB::NoisyGrid::1.0,old_max,Old Max,Float,1,0.5,0
AB::NoisyGrid::1.0,new_min,New Min,Float,1,0.0,0
AB::NoisyGrid::1.0,new_max,New Max,Float,1,1.0,0
AB::NoisyGrid::1.0,mat_path,Material Path,String,1,../Materials/ground.mat,0
AB::PanelGenerator::2.0,ncy,Total Number,Int,1,3,0
AB::PanelGenerator::2.0,xOrd,Transform Order,Menu,1,0,6
AB::PanelGenerator::2.0,t,Translate,Float,3,11.0;0.0;0.0,0
AB::PanelGenerator::2.0,s,Scale,Float,3,1.0;1.0;1.0,0
AB::PanelGenerator::2.0,scale,Uniform Scale,Float,1,1.0,0
AB::PanelGenerator::2.0,newgroupprefix,Output Group Prefix,String,1,copyGroup,0
AB::PanelGenerator::2.0,copyattrib,Copy Number Attribute,String,1,copynum,0
AB::PanelGenerator::2.0,seedx,Seedx,Int,1,5,0
AB::PanelGenerator::2.0,seedz,Seedz,Int,1,7,0
AB::PanelGenerator::2.0,seed_x_or_z,Seed X Or Z,Int,1,4,0
AB::PhylotaxisScatter::1.0,rad_fall,Radius Falloff,Float,1,0.34,0
AB::PhylotaxisScatter::1.0,count,Number of Points,Int,1,2652,0
AB::PipeCreator::2.0,MaterialStyle,Material Style,Menu,1,0,3
AB::PipeCreator::2.0,UVLayoutON,Uv Layout On,Toggle,1,False,0
AB::PipeCreator::2.0,PackGeo,Pack Geo,Toggle,1,False,0
AB::PipeCreator::2.0,PipeRadius,Pipe Radius,Float,1,0.05,0
AB::PipeCreator::2.0,CornerBevel,Corner Bevel,Float,1,0.1,0
AB::PipeCreator::2.0,divisions,Corner Divisions,Int,1,6,0
AB::PipeCreator::2.0,FlangeThickness,Flange Thickness,Float,1,0.01,0
AB::PipeCreator::2.0,FlangeHeight,Flange Height,Float,1,0.01,0
AB::PipeCreator::2.0,Flange_Color,Flange Color,Ramp,1,2,0
AB::PipeCreator::2.0,Pipe_Color,Pipe Color,Ramp,1,2,0
AB::PipesAndEnds::1.0,UVLayoutOn,UV Layout,Toggle,1,False,0
AB::PipesAndEnds::1.0,main_rad,Main Radius,Float,1,0.3,0
AB::PipesAndEnds::1.0,end_style,Connector Style,Int,1,2,0
AB::PipesAndEnds::1.0,base_add,Base Addition,Float,1,0.001,0
AB::PlantOnsFuturistic::2.0,PlantOnType,Plant On Type,Menu,1,0,4
AB::PlantOnsFuturistic::2.0,ViewAndAlign,View And Align,Toggle,1,False,0
AB::PlantOnsFuturistic::2.0,PlantOnSwitch,Plant On,Int,1,0,0
AB::PlanterGenerator::2.0,uv_layout_on,UV Layouy,Toggle,1,False,0
AB::PlanterGenerator::2.0,lightmaps_on,Light Maps On,Toggle,1,False,0
AB::PlanterGenerator::2.0,vis_uv,Vis UV,Toggle,1,False,0
AB::PlanterGenerator::2.0,use_color,Use Color,Toggle,1,True,0
AB::PlanterGenerator::2.0,tool_mode_on,Tool Mode,Toggle,1,False,0
AB::PoleGenerator::1.0,MaterialStyle,Material Style,Menu,1,0,3
AB::PoleGenerator::1.0,AddUVLayout,UV Layout,Toggle,1,False,0
AB::PoleGenerator::1.0,AddUVLayoutSepBBFront,UV Layout Front Sign,Toggle,1,False,0
AB::PoleGenerator::1.0,AddLightmapUVs,Add Lightmaps,Toggle,1,False,0
AB::PoleGenerator::1.0,DCCEngine,Engine,Menu,1,0,3
AB::PoleGenerator::1.0,VisUVs,UV Quickshade,Toggle,1,False,0
AB::PoleGenerator::1.0,AddNameAndPack,Name & Pack,Toggle,1,False,0
AB::PoleGenerator::1.0,PrepUSD,USD Prep,Toggle,1,False,0
AB::PoleGenerator::1.0,DelMatPaths,Delete Material Paths,Toggle,1,False,0
AB::PoleGenerator::1.0,ColorMaterialID,Material ID Color,Toggle,1,False,0
AB::PoleGenerator::1.0,ToolModeOn,Tool Mode On,Toggle,1,False,0
AB::PoleGenerator::1.0,sepparm16,,Separator,0,,0
AB::PoleGenerator::1.0,labelparm3,Heading,Label,1,,0
AB::PoleGenerator::1.0,PoleShape,Pole Shape,Menu,1,0,2
AB::PoleGenerator::1.0,PoleHeight,Pole Height,Float,1,3.0,0
AB::PoleGenerator::1.0,PoleSize,Pole Size,Float,1,0.1,0
AB::PoleGenerator::1.0,second_angle_translater,Translate Scalar,Float,1,0.5,0
AB::PoleGenerator::1.0,PoleColor,Pole Color,Float,3,0.333;0.333;0.333,0
AB::PythonScripter::1.0,parm,Label,String,1,,0
AB::PythonScripter::1.0,parm2,Run,Button,1,,0
AB::RadialFalloff::1.0,min_dist,Min Dist,Float,1,1.91,0
AB::RadialFalloff::1.0,max_dist,Max Dist,Float,1,30.0,0
AB::RadialScatter::1.5,gradient,Gradient,Ramp,1,5,0
AB::RadialScatter::1.5,scale,Uniform Scale,Float,1,1.0,0
AB::RadialScatter::1.5,divs,Divisions,Int,1,100,0
AB::RadialScatter::1.5,minedgelength,Minimum Edge Length,Float,1,0.00011,0
AB::RadialScatter::1.5,minangle,Minimum Angle,Float,1,89.0,0
AB::RadialScatter::1.5,maxnewpts,Maximum New Points,Int,1,15000,0
AB::RadialScatter::1.5,randseed,Random Seed,Int,1,5678,0
AB::RadialScatter::1.5,npts,Force Total Count,Int,1,4329,0
AB::RadialScatter::1.5,emergencylimit,Max Points,Int,1,1000000,0
AB::RadialScatter::1.5,seed,Global Seed,Float,1,0.0,0
AB::RadialScatter::1.5,relaxiterations,Relax Iterations,Int,1,10,0
AB::RadialScatter::1.5,scaleradiiby,Scale Radii By,Float,1,1.0,0
AB::RadialScatter::1.5,maxradius,Max Relax Radius,Float,1,10.0,0
AB::RadialScatterVex::1.0,npts,Number Of Points,Int,1,10000,0
AB::RadialScatterVex::1.0,exponent,Exponent,Float,1,0.065,0
AB::RadialScatterVex::1.0,seed,Seed,Int,1,10,0
AB::RadialScatterVex::1.0,vex_precision,VEX Precision,String,1,auto,3
AB::RandomArcs::1.0,rings_start,Rings Start,Float,1,0.193,0
AB::RandomArcs::1.0,rings_end,Rings End,Float,1,0.165,0
AB::RandomArcs::1.0,num_rings,Num Rings,Int,1,4,0
AB::RandomArcs::1.0,ring_seed,Ring Seed,Int,1,2,0
AB::RandomArcs::1.0,randomness,Randomness,Float,1,0.353,0
AB::ResortGenerator::3.0,work_mode,Work Mode,Menu,1,0,2
AB::ResortGenerator::3.0,uv_layout,UV Layout On,Toggle,1,False,0
AB::ResortGenerator::3.0,lightmaps_on,Lightmaps On,Toggle,1,False,0
AB::ResortGenerator::3.0,newparameter,Vis UV,Toggle,1,False,0
AB::ResortGenerator::3.0,use_color,Color On,Toggle,1,False,0
AB::ResortGenerator::3.0,tool_mode,Tool Mode,Toggle,1,False,0
AB::ResortGenerator::3.0,building_footprint_style,Building Style,Menu,1,0,4
AB::ResortGenerator::3.0,bld_typ,Building Type,Menu,1,0,2
AB::ResortGenerator::3.0,bld_vis_mode,Building Vis Mode,Menu,1,0,2
AB::ResortGenerator::3.0,sepparm2,,Separator,0,,0
AB::ResortGenerator::3.0,bld_footprint_x,Building Width,Int,1,50,0
AB::ResortGenerator::3.0,bld_footprint_z,Building Depth,Int,1,30,0
AB::ResortGenerator::3.0,floor_slab_overhang,Floor Slab Overhang,Float,1,4.0,0
AB::ResortGenerator::3.0,floor_slab_height,Floor Slab Height,Float,1,1.0,0
AB::ResortGenerator::3.0,bld_l_inset_1,L Bld Inset One,Int,1,9,0
AB::ResortGenerator::3.0,bld_l_inset_2,L Bld Inset Two,Int,1,8,0
AB::ResortGenerator::3.0,sepparm,,Separator,0,,0
AB::ResortGenerator::3.0,labelparm,Base Height Options,Label,1,,0
AB::ResortGenerator::3.0,grnd_flr_hght,Ground Floor Height,Int,1,10,0
AB::ResortGenerator::3.0,mid_floor_height,Mid Floor Height,Int,1,5,0
AB::ResortGenerator::3.0,top_floor_height,Top Floor Height,Int,1,5,0
AB::ResortGenerator::3.0,num_of_floor,Number of Floors,Int,1,20,0
AB::ResortGenerator::3.0,add_corner_extrudes2,Extrude Corners,Toggle,1,True,0
AB::ResortGenerator::3.0,dist2,Distance,Float,1,4.0,0
AB::ResortGenerator::3.0,dist3,Distance,Float,1,-5.0,0
AB::ResortGenerator::3.0,MF_add_corner_extrudes,Extrude Corners,Toggle,1,True,0
AB::ResortGenerator::3.0,MF_corner_extrude,Corner Extrude Amount,Float,1,1.0,0
AB::ResortGenerator::3.0,sepparm5,,Separator,0,,0
AB::ResortGenerator::3.0,MF_win_frame_thick,Window Frame Thickness,Float,1,0.2,0
AB::ResortGenerator::3.0,MF_win_frame_depth,Window Frame Depth,Float,1,0.3,0
AB::ResortGenerator::3.0,sepparm4,,Separator,0,,0
AB::ResortGenerator::3.0,labelparm3,Color Options,Label,1,,0
AB::ResortGenerator::3.0,MF_win_frames_color,Window Frames,Float,3,0.2;0.2;0.2,0
AB::ResortGenerator::3.0,win_glass_color2,Window Glass,Float,3,0.0;1.0;1.0,0
AB::ResortGenerator::3.0,RT_add_clubhouse,Add Club House,Toggle,1,True,0
AB::ResortGenerator::3.0,input,Add Club House Tool Mode,Int,1,1,0
AB::ResortGenerator::3.0,CB_wall_height,Wall Height,Float,1,10.0,0
AB::ResortGenerator::3.0,CB_win_frame_thick,Window Frame Thickness,Float,1,0.2,0
AB::ResortGenerator::3.0,CB_win_frame_depth,Window Frame Depth,Float,1,0.2,0
AB::ResortGenerator::3.0,sepparm3,,Separator,0,,0
AB::ResortGenerator::3.0,RT_color_opt_lab,Color Options,Label,1,,0
AB::ResortGenerator::3.0,RTR_roof_color,Roof Color,Float,3,0.333;0.333;0.333,0
AB::ResortGenerator::3.0,RT_pool_water_color,Pool Water,Float,3,0.0;1.0;0.5,0
AB::ResortGenerator::3.0,CB_roof_sides_color,Roof Sides,Float,3,1.0;1.0;1.0,0
AB::ResortGenerator::3.0,CB_roof_under_color,Roof Under,Float,3,0.333;0.333;0.333,0
AB::ResortGenerator::3.0,CB_roof_top_color,Roof Top,Float,3,0.00625;0.00625;0.00625,0
AB::ResortGenerator::3.0,CB_corners_color,Corners,Float,3,0.2067;0.25335;0.3,0
AB::ResortGenerator::3.0,CB_win_frames_color,Window Frames,Float,3,0.5;0.5;0.5,0
AB::ResortGenerator::3.0,CB_win_glass_color,Window Glass,Float,3,0.0;1.0;1.0,0
AB::ResortGenerator::3.0,bld_mod_size,Building Mod Size,Int,1,10,0
AB::ResortGenerator::3.0,file_option,File Options,Menu,1,0,2
AB::RetailBuildings::3.2,work_mode,Work Mode,Menu,1,0,2
AB::RetailBuildings::3.2,use_color2,Use Materials,Toggle,1,False,0
AB::RetailBuildings::3.2,uv_layout_on,UV Layout On,Toggle,1,False,0
AB::RetailBuildings::3.2,lightmaps_on,Lightmaps On,Toggle,1,False,0
AB::RetailBuildings::3.2,vis_uv_,Vis UV,Toggle,1,False,0
AB::RetailBuildings::3.2,use_color,Use Color,Toggle,1,False,0
AB::RetailBuildings::3.2,sepparm2,,Separator,0,,0
AB::RetailBuildings::3.2,add_building_base,Add Building Base,Toggle,1,False,0
AB::RetailBuildings::3.2,building_weidth,Building Width,Int,1,100,0
AB::RetailBuildings::3.2,building_depth,Building Depth,Int,1,50,0
AB::RetailBuildings::3.2,building_height,Building Height,Int,1,10,0
AB::RetailBuildings::3.2,front_side_input,Front Side Inset,Int,1,20,0
AB::RetailBuildings::3.2,front_extrusion,Front Facade Extrusion,Int,1,20,0
AB::RetailBuildings::3.2,front_extrusion2,Front Facade Height,Int,1,4,0
AB::RetailBuildings::3.2,front_extrusion3,Main Entrance Width,Int,1,4,0
AB::RetailBuildings::3.2,core_win_height,Core Window Height,Int,1,6,0
AB::RetailBuildings::3.2,lower_band_height,Lower Band Height,Float,1,0.5,0
AB::RetailBuildings::3.2,sepparm3,,Separator,0,,0
AB::RetailBuildings::3.2,EntranceOptions,Entrance Options,Label,1,,0
AB::RetailBuildings::3.2,decorative_style,Decorative Style,Menu,1,0,2
AB::RetailBuildings::3.2,above_door_decor,Above Door Decorations,Menu,1,0,1
AB::RetailBuildings::3.2,add_overhang,Add Overhang,Toggle,1,True,0
AB::RetailBuildings::3.2,dorr_wall_offset,Door Wall Inset,Int,1,0,0
AB::RetailBuildings::3.2,num_of_slats,Number of Slats,Int,1,12,0
AB::RetailBuildings::3.2,sepparm4,,Separator,0,,0
AB::RetailBuildings::3.2,DoorOptions,Door Options,Label,1,,0
AB::RetailBuildings::3.2,door_style,Door Style,Menu,1,0,3
AB::RetailBuildings::3.2,door_num,Door Bay Number,Int,1,3,0
AB::RetailBuildings::3.2,door_height,Door Height,Float,1,3.0,0
AB::RetailBuildings::3.2,handle_side,Handle Position,Menu,1,0,2
AB::RetailBuildings::3.2,door_stile_width,Stile Width,Float,1,0.15,0
AB::RetailBuildings::3.2,door_base_width,Door Base Width,Float,1,0.4,0
AB::RetailBuildings::3.2,sepparm,,Separator,0,,0
AB::RetailBuildings::3.2,use_groups,Use Grouping,Toggle,1,False,0
AB::RetailBuildings::3.2,labelparm,Grouping Options,Label,1,,0
AB::RetailBuildings::3.2,start1,Start,Int,1,1,0
AB::RetailBuildings::3.2,end1,End,Int,1,1,0
AB::RetailBuildings::3.2,invert1,Invert Range,Toggle,1,False,0
AB::RetailBuildings::3.2,selectamount1,Select,Int,1,1,0
AB::RetailBuildings::3.2,selecttotal1,of,Int,1,1,0
AB::RetailBuildings::3.2,selectoffset1,Offset,Int,1,2,0
AB::RetailBuildings::3.2,sepparm5,,Separator,0,,0
AB::RetailBuildings::3.2,ReturnWallOptions,Return Wall Options,Label,1,,0
AB::RetailBuildings::3.2,return_wall_options,Return Wall Options,Menu,1,0,2
AB::RetailBuildings::3.2,up_win_div1,Window Div One,Int,1,6,0
AB::RetailBuildings::3.2,sepparm6,,Separator,0,,0
AB::RetailBuildings::3.2,ColorOptions,Color Options,Label,1,,0
AB::RetailBuildings::3.2,color,Wood Slats,Float,3,0.3;0.2376;0.1752,0
AB::RetailBuildings::3.2,color2,Main Stucco,Float,3,0.18;0.4;0.4,0
AB::RetailBuildings::3.2,color3,Door Handle,Float,3,0.333;0.333;0.333,0
AB::RetailBuildings::3.2,color4,Door Metal,Float,3,0.05;0.05;0.05,0
AB::RetailBuildings::3.2,color5,Door Glass,Float,3,0.293;1.0;1.0,0
AB::RetailBuildings::3.2,color6,Lower Band,Float,3,0.0711;0.158;0.158,0
AB::RetailBuildings::3.2,color7,Window Glass,Float,3,0.5;1.0;1.0,0
AB::RetailBuildings::3.2,color8,Window Frame,Float,3,0.2;0.2;0.2,0
AB::RetailBuildings::3.2,color9,Overhang,Float,3,0.75;0.75;0.75,0
AB::RoadSimpleGenerator::3.4,MaterialStyle,Material Style,Menu,1,0,2
AB::RoadSimpleGenerator::3.4,UE_Attributes,UE Attributes,Toggle,1,False,0
AB::RoadSimpleGenerator::3.4,Pack,Pack,Toggle,1,False,0
AB::RoadSimpleGenerator::3.4,RoadType,Road Type,Menu,1,0,5
AB::RoadSimpleGenerator::3.4,RoadOptions,Road Options,Label,1,,0
AB::RoadSimpleGenerator::3.4,HighwayOptions,Highway Options,Label,1,,0
AB::RoadSimpleGenerator::3.4,FreewayOptions,Freeway Options,Label,1,,0
AB::RoadSimpleGenerator::3.4,CityRailOptions,City Rail Options,Label,1,,0
AB::RoadSimpleGenerator::3.4,TrainTracksOptions,Train Tracks Options,Label,1,,0
AB::RoadSimpleGenerator::3.4,RoadWdth,Road Witdh,Float,1,20.0,0
AB::RoadSimpleGenerator::3.4,RD_AddUtilPoles,Add Util. Poles,Toggle,1,True,0
AB::RoadSimpleGenerator::3.4,UtilityPoleOptions,Utility Pole Options,Label,1,,0
AB::RoadSimpleGenerator::3.4,UP_length,Pole Spacing,Float,1,40.0,0
AB::RoadSimpleGenerator::3.4,UP_normNoise1,Normal Noise,Label,1,,0
AB::RoadSimpleGenerator::3.4,freq,Frequency,Float,3,100.0;100.0;100.0,0
AB::RoadSimpleGenerator::3.4,offset,Offset,Float,3,0.0;0.0;0.0,0
AB::RoadSimpleGenerator::3.4,amp,Amplitude,Float,1,0.618,0
AB::RoadSimpleGenerator::3.4,rough,Roughness,Float,1,0.5,0
AB::RoadSimpleGenerator::3.4,UP_wireOpts,Wire Options,Label,1,,0
AB::RoadSimpleGenerator::3.4,UP_segs2,Wire Divisions,Int,1,44,0
AB::RoadSimpleGenerator::3.4,radius,Wire Radius,Float,1,0.01,0
AB::RoadSimpleGenerator::3.4,div,Wire Segments,Int,1,4,0
AB::RoadSimpleGenerator::3.4,ut_pole_clr,Utility Pole Colors,Label,1,,0
AB::RoadSimpleGenerator::3.4,Wood,Wood,Ramp,1,5,0
AB::RoadSimpleGenerator::3.4,Wires,Wires,Ramp,1,5,0
AB::RoadSimpleGenerator::3.4,HighwayWdth,Highway Wdth,Float,1,40.0,0
AB::RoadSimpleGenerator::3.4,FWY_FreewayWdth,Freeway Wdth,Float,1,60.0,0
AB::RoadSimpleGenerator::3.4,FWY_FreewayOptions,Freeway Options,Label,1,,0
AB::RoadSimpleGenerator::3.4,FWY_AddMedian,Add Median,Toggle,1,False,0
AB::RoadSimpleGenerator::3.4,FWY_AddLanes,Add Lanes,Toggle,1,False,0
AB::RoadSimpleGenerator::3.4,MedianLeft,Median Left,Float,1,0.45,0
AB::RoadSimpleGenerator::3.4,MedianRight,Median Right,Float,1,0.55,0
AB::RoadSimpleGenerator::3.4,RoadSides,Road Sides,Float,1,0.05,0
AB::RoadSimpleGenerator::3.4,FWY_SideHeight,Side Height,Float,1,2.0,0
AB::RoadSimpleGenerator::3.4,FWY_SideRailThickness,Side Rail Thickness,Float,1,0.5,0
AB::RoadSimpleGenerator::3.4,FWY_UndersideInset,Underside Inset,Float,1,0.25,0
AB::RoadSimpleGenerator::3.4,FWY_InteriorWallHeight,Interior Wall Height,Float,1,0.8,0
AB::RoadSimpleGenerator::3.4,FWY_UndersideHeightOffset,Height Offset,Float,1,2.0,0
AB::RoadSimpleGenerator::3.4,FWY_MainRoadArcHeight,MainRoad Arc Height,Float,1,1.0,0
AB::RoadSimpleGenerator::3.4,SupportOptions,Support Options,Label,1,,0
AB::RoadSimpleGenerator::3.4,FWY_TotalHeight,Total Height,Float,1,2.0,0
AB::RoadSimpleGenerator::3.4,FWY_OverhangAmount,Overhang Amount,Float,1,20.0,0
AB::RoadSimpleGenerator::3.4,FWY_LowerChamferLength,Lower Chamfer Length,Float,1,4.0,0
AB::RoadSimpleGenerator::3.4,FWY_LowerChamferDepth,Lower Chamfer Depth,Float,1,2.0,0
AB::RoadSimpleGenerator::3.4,FWY_ColumnSpacing,Column Spacing,Float,1,30.0,0
AB::RoadSimpleGenerator::3.4,NumberOfColums,FWY_Column Supports,Int,1,6,0
AB::RoadSimpleGenerator::3.4,I_BeamOptions,I_Beam Options,Label,1,,0
AB::RoadSimpleGenerator::3.4,NumberOfIbeams,Number of I-Beams,Int,1,12,0
AB::RoadSimpleGenerator::3.4,IbeamsWidth,I-Beams Width,Float,1,1.0,0
AB::RoadSimpleGenerator::3.4,IbeamsHeight,I-Beams Height,Float,1,1.0,0
AB::RoadSimpleGenerator::3.4,IbeamsThick,I-Beams Thickness,Float,1,0.1,0
AB::RoadSimpleGenerator::3.4,length,Length,Float,1,10.0,0
AB::RoadSimpleGenerator::3.4,UEMaterials,UE Materials,Label,1,,0
AB::RoadSimpleGenerator::3.4,Road_Concrete,Concrete,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MI_FreewayConcrete_PropsWS02.MI_FreewayConcrete_PropsWS02'me/Material/Masters/M_Freeway_Asphalt.M_Freeway_Asphalt',0
AB::RoadSimpleGenerator::3.4,Road_Emits,Emits,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MAT_EmirSimple_Inst.MAT_EmirSimple_Inst',0
AB::RoadSimpleGenerator::3.4,Road_Lines,Lines,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MAT_aerial_asphalt_01_inst.MAT_aerial_asphalt_01_inst',0
AB::RoadSimpleGenerator::3.4,Road_Metal,Metal,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MAT_UtilityPoles_01.MAT_UtilityPoles_01',0
AB::RoadSimpleGenerator::3.4,Road_Porclain,Porclain,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MI_Prop_Plastic.MI_Prop_Plastic',0
AB::RoadSimpleGenerator::3.4,Road_Reflectors,Reflectors,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MAT_Reflectors.MAT_Reflectors',0
AB::RoadSimpleGenerator::3.4,Road_Asphalt,Asphalt,String,1,/Script/Engine.Material'/Game/Material/Masters/M_Freeway_Asphalt.M_Freeway_Asphalt',0
AB::RoadSimpleGenerator::3.4,Road_UtilityPole,Utility Pole,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MAT_UtilityPoles_01.MAT_UtilityPoles_01',0
AB::RoadSimpleGenerator::3.4,Road_Wires,Wires,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MI_Prop_Plastic.MI_Prop_Plastic',0
AB::RoadSimpleGenerator::3.4,ConcreteMat,Concrete,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MI_FreewayConcrete_Under.MI_FreewayConcrete_Under',0
AB::RoadSimpleGenerator::3.4,IBeams_UEMat,I Beams,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MI_FreewayAsphalt_Shoulder.MI_FreewayAsphalt_Shoulder',0
AB::RoadSimpleGenerator::3.4,Rails_UEMat,Rails,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MI_FreewayAsphalt_Shoulder.MI_FreewayAsphalt_Shoulder',0
AB::RoadSimpleGenerator::3.4,RoadMainMat,Road Main,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MI_FreewayAsphalt_Road.MI_FreewayAsphalt_Road',0
AB::RoadSimpleGenerator::3.4,RoadSidesMat,Road Sides,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Material/MaterialInstances/MI_FreewayAsphalt_Shoulder.MI_FreewayAsphalt_Shoulder',0
AB::RoadSimpleGenerator::3.4,Median_UEMat,Median,String,1,/Script/Engine.MaterialInstanceConstant'/Game/Road/Material/MI/M_Sidewalk_Master_Inst.M_Sidewalk_Master_Inst',0
AB::RoadSimpleGenerator::3.4,TrainTracks_Ties,Railroad Ties,String,1,relative/path/to/shader/inside/Unreal/project,0
AB::RoadSimpleGenerator::3.4,TrainTracks_Tracks,Tracks,String,1,relative/path/to/shader/inside/Unreal/project,0
AB::RoadSimpleGenerator::3.4,TrainTracks_Terrain,Terrain,String,1,relative/path/to/shader/inside/Unreal/project,0
AB::RoadTerrainGenerator::2.9,RD_add_ut_poles,Add Util. Poles,Toggle,1,True,0
AB::RoadTerrainGenerator::2.9,iterations,Slope Blur,Int,1,53,0
AB::RoadTerrainGenerator::2.9,iterations2,Position Blur,Int,1,72,0
AB::RoadTerrainGenerator::2.9,segs,Segments,Int,1,600,0
AB::RoadTerrainGenerator::2.9,Slope_Scalar,Slope Scalar,Float,1,-10.0,0
AB::RoadTerrainGenerator::2.9,UP_length,Pole Spacing,Float,1,40.0,0
AB::RoadTerrainGenerator::2.9,UP_normNoise1,Normal Noise,Label,1,,0
AB::RoadTerrainGenerator::2.9,freq,Frequency,Float,3,100.0;100.0;100.0,0
AB::RoadTerrainGenerator::2.9,offset,Offset,Float,3,0.0;0.0;0.0,0
AB::RoadTerrainGenerator::2.9,amp,Amplitude,Float,1,0.618,0
AB::RoadTerrainGenerator::2.9,rough,Roughness,Float,1,0.5,0
AB::RoadTerrainGenerator::2.9,UP_wireOpts,Wire Options,Label,1,,0
AB::RoadTerrainGenerator::2.9,UP_segs2,Wire Divisions,Int,1,44,0
AB::RoadTerrainGenerator::2.9,radius,Wire Radius,Float,1,0.01,0
AB::RoadTerrainGenerator::2.9,div,Wire Segments,Int,1,4,0
AB::RoadTerrainGenerator::2.9,ut_pole_clr,Utility Pole Colors,Label,1,,0
AB::RoadTerrainGenerator::2.9,Wood,Wood,Ramp,1,5,0
AB::RoadTerrainGenerator::2.9,Wires,Wires,Ramp,1,5,0
AB::RockClumps::2.0,scale,Uniform Scale,Float,1,1.0,0
AB::RockClumps::2.0,NoiseOptions,Noise Options,Label,1,,0
AB::RockClumps::2.0,freq,Frequency,Float,3,1.6;1.6;1.6,0
AB::RockClumps::2.0,offset,Offset,Float,3,0.0;0.0;0.0,0
AB::RockClumps::2.0,rough,Roughness,Float,1,0.326,0
AB::RockClumps::2.0,maxoctave,Max Octaves,Int,1,11,0
AB::RockClumps::2.0,flow,Flow,Float,1,1.0,0
AB::RockClumps::2.0,flowrate,Flow Rate,Float,1,1.0,0
AB::RockClumps::2.0,advect,Self-Advection,Float,1,1.0,0
AB::RockClumps::2.0,WorleyFreq1,Worley Freq,Float,3,-1.8;-2.2;-2.2,0
AB::RockClumps::2.0,WorleyOffset,Worley Offset,Float,3,0.6;0.9;0.0,0
AB::RockClumps::2.0,NoiseSwitcher,Noise Switch,Int,1,2,0
AB::RockClumps::2.0,FinalNoiseMult,Final Noise Mult,Float,1,4.0,0
AB::RockClumps::2.0,ScatterOptions,Scatter Options,Label,1,,0
AB::RockClumps::2.0,seed,Global Seed,Int,1,998,0
AB::RockClumps::2.0,coverage,Coverage,Float,1,0.1,0
