tool,inner_node,node_type,parm_family,n_referenced,n_in_family,confidence,literals,referenced
AB::HayBaleGenerator::1.0,/obj/AnalysisHolder/probe_64/mats/metal,principledshader::2.0,,5,4,medium,emitint=1 emitcolorr=0 emitcolorg=0 emitcolorb=0,baseBump_useTexture baseNormal_useTexture shop_disable_displace_shader specular_tint vm_displacebound
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/resample1,resample,,1,2,medium,dolength=0 dosegs=1,segs
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/transform7,xform,,1,1,medium,parmgroup_pivotxform=1,ty
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1,AB::SignHighway::2.0,,14,2,medium,HwySignWidth=3.7006 HwySignHeight=3,MaterialStyle MetalSupportColorb MetalSupportColorg MetalSupportColorr SignBackColorb SignBackColorg SignBackColorr SignFrontColorb SignFrontColorg SignFrontColorr UVLayoutOn WhiteReflectiveColorb WhiteReflectiveColorg WhiteReflectiveColorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/Parts/LightSign_001/polyextrude2,polyextrude::2.0,,1,12,medium,outputfrontgrp=1 outputsidegrp=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/Parts/LightSign_001/polybevel2,polybevel::3.0,,1,6,medium,grouptype=2 profileramp1value=0.5 profileramp1interp=2 profileramp2pos=1 profileramp2value=0.5 profileramp2interp=2,offset
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/Parts/LightSign_001/transform3,xform,t,1,2,high,ty=0 parmgroup_pivotxform=1,tz
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/Parts/LightSign_001/polyextrude6,polyextrude::2.0,,1,11,medium,outputfrontgrp=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/grid1,grid,,2,4,medium,orient=0 ry=180 rows=2 cols=2,sizex sizey
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/polyextrude1,polyextrude::2.0,,1,11,medium,outputback=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/transform7,xform,,1,1,medium,parmgroup_pivotxform=1,tx
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/polyextrude3,polyextrude::2.0,,1,11,medium,outputback=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/color1,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/color2,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/color3,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/color4,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/color5,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/transform10,xform,,1,3,medium,parmgroup_pivotxform=1 px=0 pz=0,ty
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/grid2,grid,,2,3,medium,ry=180 rows=2 cols=2,sizex sizey
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/bound1,bound,maxpad,2,3,high,minpadx=1 minpady=1 maxpadx=1,maxpady minsizez
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/transform12,xform,,1,1,medium,parmgroup_pivotxform=1,ty
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/polyextrude8,polyextrude::2.0,,1,12,medium,outputfrontgrp=1 outputsidegrp=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,inset
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/polyextrude9,polyextrude::2.0,,1,11,medium,outputback=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/transform14,xform,,1,1,medium,parmgroup_pivotxform=1,ty
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/grid3,grid,,2,6,medium,sizex=3.6406 sizey=0.54 tx=0 ty=-1.55 tz=0.3 ry=180,cols rows
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/polyextrude11,polyextrude::2.0,,1,11,medium,outputback=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/polywire1,polywire,,1,1,medium,div=44,radius
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/color6,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/color7,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/color8,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/color9,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/SignHighway1/color10,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/divide1,divide,size,2,3,high,convex=0 brick=1 sizex=0.25,sizey sizez
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/transform5,xform,s,2,9,high,tx=0 ty=0 tz=0 sy=0 parmgroup_pivotxform=1 px=0 py=0 pz=0 addattrib=1,sx sz
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/transform8,xform,s,2,9,high,tx=0 ty=0 tz=0 sy=0 parmgroup_pivotxform=1 px=0 py=0 pz=0 addattrib=1,sx sz
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/transform9,xform,s,2,9,high,tx=0 ty=0 tz=0 sy=0 parmgroup_pivotxform=1 px=0 py=0 pz=0 addattrib=1,sx sz
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSigns/transform10,xform,s,2,9,high,tx=0 ty=0 tz=0 sy=0 parmgroup_pivotxform=1 px=0 py=0 pz=0 addattrib=1,sx sz
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSupportBrackets/circle4,circle,,2,3,medium,type=1 reverse=0 order=2,divs scale
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSupportBrackets/copy2,copyxform,,1,1,medium,ry=180,tx
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateSupportBrackets/color1,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateMainTube/line1,line,,1,2,medium,type=1 order=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateMainTube/circle1,circle,,1,7,medium,type=2 reverse=0 ry=180 order=2 divs=100 arc=1 endangle=90,scale
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateMainTube/transform1,xform,t,1,2,high,tx=0 parmgroup_pivotxform=1,ty
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateMainTube/XformCreateSignWidth,xform,,1,2,medium,ry=180 parmgroup_pivotxform=1,tx
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateMainTube/circleMaster,circle,,1,7,medium,type=2 reverse=0 radx=1 rady=1 order=2 divs=24 arc=1,scale
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateMainTube/line2,line,,1,3,medium,originy=8 dirx=1 diry=0,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateMainTube/transform3,xform,t,1,2,high,tx=10 parmgroup_pivotxform=1,tz
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateMainTube/color1,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateMainTube/XformCreateSignWidth1,xform,,1,2,medium,ry=180 parmgroup_pivotxform=1,tx
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateMainTube/transform4,xform,,1,1,medium,parmgroup_pivotxform=1,tz
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateFooter/circle3,circle,,2,4,medium,type=1 orient=2 reverse=0 order=2,divs scale
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateFooter/polyextrude1,polyextrude::2.0,,1,10,medium,thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateFooter/polyextrude2,polyextrude::2.0,,1,11,medium,outputback=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateFooter/polybevel2,polybevel::3.0,,1,6,medium,grouptype=2 profileramp1value=0.5 profileramp1interp=2 profileramp2pos=1 profileramp2value=0.5 profileramp2interp=2,offset
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateFooter/polybevel3,polybevel::3.0,,3,6,medium,grouptype=2 profileramp1value=0.5 profileramp1interp=2 profileramp2pos=1 profileramp2value=0.5 profileramp2interp=2,divisions filletshape offset
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateFooter/circle1,circle,,1,7,medium,type=1 orient=2 reverse=0 radx=1 rady=1 ry=180 divs=24,scale
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateFooter/copy2,copyxform,,1,1,medium,ncy=9,ry
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateFooter/color1,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateFooter/color2,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateFooter/color3,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateFooter/color4,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/CreateFooter/divide1,divide,,2,1,medium,numsides=4,sizey sizez
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_01/transform3,xform,,1,1,medium,parmgroup_pivotxform=1,ty
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/circle3,circle,,1,5,medium,type=1 orient=2 reverse=0 order=2 divs=24,scale
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/polyextrude1,polyextrude::2.0,,1,10,medium,thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/polyextrude2,polyextrude::2.0,,1,11,medium,outputback=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/polybevel2,polybevel::3.0,,1,6,medium,grouptype=2 profileramp1value=0.5 profileramp1interp=2 profileramp2pos=1 profileramp2value=0.5 profileramp2interp=2,offset
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/polybevel3,polybevel::3.0,,3,6,medium,grouptype=2 profileramp1value=0.5 profileramp1interp=2 profileramp2pos=1 profileramp2value=0.5 profileramp2interp=2,divisions filletshape offset
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/circle1,circle,,1,7,medium,type=1 orient=2 reverse=0 radx=1 rady=1 ry=180 divs=24,scale
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/transform7,xform,t,1,2,high,ty=0 parmgroup_pivotxform=1,tz
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/copy2,copyxform,,1,1,medium,ncy=9,ry
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/color1,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/color2,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/color3,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/color4,color,,3,5,medium,class=3 ramp2pos=1 ramp2cr=1 ramp2cg=1 ramp2cb=1,colorb colorg colorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateFooter/divide1,divide,,2,1,medium,numsides=4,sizey sizez
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/grid1,grid,,2,4,medium,orient=0 ry=180 rows=2 cols=6,sizex sizey
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/transform4,xform,t,1,2,high,tz=0 parmgroup_pivotxform=1,tx
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/transform6,xform,,2,2,medium,grouptype=3 parmgroup_pivotxform=1,tx ty
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/transform9,xform,,1,1,medium,parmgroup_pivotxform=1,tz
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/circle1,circle,,1,6,medium,type=2 orient=2 reverse=0 ry=180 order=2 divs=24,scale
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/transform11,xform,,1,1,medium,parmgroup_pivotxform=1,ty
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/transform12,xform,,1,1,medium,parmgroup_pivotxform=1,ty
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/transform15,xform,,1,1,medium,parmgroup_pivotxform=1,tx
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/transform17,xform,,1,1,medium,parmgroup_pivotxform=1,tx
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/CreateSigns/resample1,resample,,1,2,medium,dolength=0 dosegs=1,segs
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/CreateSigns/transform7,xform,,1,1,medium,parmgroup_pivotxform=1,ty
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/CreateSigns/line1,line,,2,2,medium,dirx=1 diry=0,dist originx
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/CreateSigns/SignHighway1,AB::SignHighway::2.0,,13,2,medium,HwySignWidth=5.33705 HwySignHeight=3,MaterialStyle MetalSupportColorb MetalSupportColorg MetalSupportColorr SignBackColorb SignBackColorg SignBackColorr SignFrontColorb SignFrontColorg SignFrontColorr WhiteReflectiveColorb WhiteReflectiveColorg WhiteReflectiveColorr
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/polyextrude3,polyextrude::2.0,,1,10,medium,thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/polyextrude5,polyextrude::2.0,,1,12,medium,outputfront=0 outputsidegrp=1 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,inset
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/polyextrude7,polyextrude::2.0,,1,11,medium,outputfront=0 thicknessramp1value=1 thicknessramp1interp=2 thicknessramp2pos=1 thicknessramp2value=1 thicknessramp2interp=2 twistramp1value=0.5 twistramp1interp=2 twistramp2pos=1 twistramp2value=0.5 twistramp2interp=2,dist
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/transform21,xform,,1,1,medium,parmgroup_pivotxform=1,tx
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/grid2,grid,size,1,4,high,sizey=1.1 ry=180 rows=2 cols=2,sizex
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/circle2,circle,,1,6,medium,type=2 orient=2 reverse=0 ry=180 order=2 divs=24,scale
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/CreateStructure/MetalExtrusionMaker3,AB::MetalExtrusionMaker::2.0,,3,2,medium,axis=2 pivot=2,height thick width
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/TrafficAttachPts,add,,2,1,medium,points=1,pt0y pt0z
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/PrimarySignLib,AB::SignLibrary::1.0,,3,1,medium,Thickness=0.006,SetFilter ShapeFilter Sign
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/HighwaySigns/HwyStyle_02/SecondarySignLib,AB::SignLibrary::1.0,,3,1,medium,Thickness=0.006,SetFilter ShapeFilter Sign
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/CurveTypes/add1,add,pt10 pt7,13,6,high,points=12 pt5y=1 pt6x=1 pt6y=1 pt7x=1 pt10x=1,pt10y pt11x pt1y pt2x pt2y pt3x pt3y pt4y pt7y pt8x pt8y pt9x pt9y
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/CurveTypes/add3,add,pt2 pt6,8,5,high,points=8 pt1y=1 pt2x=1 pt6x=1 pt7x=1,pt2y pt3x pt3y pt4x pt4y pt5x pt5y pt6y
AB::HighwaySignGenerator::5.0,/obj/AnalysisHolder/probe_65/CurveTypes/add5,add,pt2,2,3,high,points=4 pt1y=1 pt2x=1,pt2y pt3x
